video_id,title,categories,duration,tags,publish_date,vector
71,Video Title 71,biology,33000,,2016-12-09 06:36:40,0 1 0 0 0 0 0 0 0 0
72,Video Title 72,biology,35000,,2018-07-17 02:11:48,0 1 0 0 0 0 0 0 0 0
73,Video Title 73,biology,60000,,2021-03-22 15:15:52,0 1 0 0 0 0 0 0 0 0
74,Video Title 74,biology,53000,,2016-08-21 08:52:51,0 1 0 0 0 0 0 0 0 0
75,Video Title 75,biology,46000,,2021-08-15 03:53:19,0 1 0 0 0 0 0 0 0 0
76,Video Title 76,biology,46000,,2023-02-16 02:11:55,0 1 0 0 0 0 0 0 0 0
77,Video Title 77,biology,57000,,2020-04-03 08:17:49,0 1 0 0 0 0 0 0 0 0
78,Video Title 78,biology,56000,,2020-05-23 03:58:32,0 1 0 0 0 0 0 0 0 0
79,Video Title 79,biology,49000,,2015-12-30 00:36:45,0 1 0 0 0 0 0 0 0 0
80,Video Title 80,biology,41000,,2021-08-17 03:56:45,0 1 0 0 0 0 0 0 0 0
81,Video Title 81,biology,47000,,2023-07-15 06:34:40,0 1 0 0 0 0 0 0 0 0
82,Video Title 82,biology,59000,,2019-04-22 18:58:54,0 1 0 0 0 0 0 0 0 0
83,Video Title 83,biology,30000,,2019-12-29 03:32:44,0 1 0 0 0 0 0 0 0 0
84,Video Title 84,biology,45000,,2014-03-15 02:09:45,0 1 0 0 0 0 0 0 0 0
85,Video Title 85,biology,59000,,2017-08-19 21:06:54,0 1 0 0 0 0 0 0 0 0
86,Video Title 86,biology,56000,,2022-01-25 17:28:22,0 1 0 0 0 0 0 0 0 0
87,Video Title 87,biology,37000,,2014-08-02 10:14:40,0 1 0 0 0 0 0 0 0 0
88,Video Title 88,biology,58000,,2019-09-04 20:28:05,0 1 0 0 0 0 0 0 0 0
89,Video Title 89,biology,32000,,2014-11-11 15:14:32,0 1 0 0 0 0 0 0 0 0
90,Video Title 90,biology,45000,,2022-02-28 11:38:13,0 1 0 0 0 0 0 0 0 0
91,Video Title 91,biology,54000,,2019-05-01 09:03:37,0 1 0 0 0 0 0 0 0 0
92,Video Title 92,biology,34000,,2015-04-16 15:05:32,0 1 0 0 0 0 0 0 0 0
93,Video Title 93,biology,45000,,2023-06-20 23:56:39,0 1 0 0 0 0 0 0 0 0
94,Video Title 94,biology,35000,,2016-08-27 10:57:38,0 1 0 0 0 0 0 0 0 0
95,Video Title 95,biology,57000,,2020-01-26 01:37:37,0 1 0 0 0 0 0 0 0 0
96,Video Title 96,biology,60000,,2016-02-15 01:31:22,0 1 0 0 0 0 0 0 0 0
97,Video Title 97,biology,47000,,2021-07-21 17:13:52,0 1 0 0 0 0 0 0 0 0
98,Video Title 98,biology,52000,,2016-01-07 04:49:59,0 1 0 0 0 0 0 0 0 0
99,Video Title 99,biology,39000,,2017-12-29 07:43:31,0 1 0 0 0 0 0 0 0 0
100,Video Title 100,biology,51000,,2020-07-02 01:19:04,0 1 0 0 0 0 0 0 0 0
101,Video Title 101,chemistry,44000,,2022-12-30 14:11:37,0 0 0 1 0 0 0 0 0 0
102,Video Title 102,chemistry,44000,,2015-03-20 15:58:03,0 0 0 1 0 0 0 0 0 0
103,Video Title 103,chemistry,37000,,2014-08-24 16:40:06,0 0 0 1 0 0 0 0 0 0
104,Video Title 104,chemistry,30000,,2019-11-20 07:50:37,0 0 0 1 0 0 0 0 0 0
105,Video Title 105,chemistry,37000,,2019-11-20 19:21:14,0 0 0 1 0 0 0 0 0 0
106,Video Title 106,chemistry,30000,,2014-09-19 02:59:39,0 0 0 1 0 0 0 0 0 0
107,Video Title 107,chemistry,50000,,2014-08-05 21:20:31,0 0 0 1 0 0 0 0 0 0
108,Video Title 108,chemistry,32000,,2023-01-20 18:47:35,0 0 0 1 0 0 0 0 0 0
109,Video Title 109,chemistry,57000,,2017-04-23 01:32:08,0 0 0 1 0 0 0 0 0 0
110,Video Title 110,chemistry,46000,,2016-05-20 17:12:21,0 0 0 1 0 0 0 0 0 0
111,Video Title 111,chemistry,51000,,2018-11-09 18:18:36,0 0 0 1 0 0 0 0 0 0
112,Video Title 112,chemistry,47000,,2015-04-30 22:31:04,0 0 0 1 0 0 0 0 0 0
113,Video Title 113,chemistry,59000,,2022-10-28 16:45:26,0 0 0 1 0 0 0 0 0 0
114,Video Title 114,chemistry,48000,,2018-09-24 05:58:54,0 0 0 1 0 0 0 0 0 0
115,Video Title 115,chemistry,55000,,2018-09-25 08:25:47,0 0 0 1 0 0 0 0 0 0
116,Video Title 116,chemistry,43000,,2015-11-28 23:54:30,0 0 0 1 0 0 0 0 0 0
117,Video Title 117,chemistry,33000,,2020-08-04 06:53:19,0 0 0 1 0 0 0 0 0 0
118,Video Title 118,chemistry,41000,,2018-03-29 01:29:14,0 0 0 1 0 0 0 0 0 0
119,Video Title 119,chemistry,44000,,2022-08-22 00:05:56,0 0 0 1 0 0 0 0 0 0
120,Video Title 120,chemistry,31000,,2020-09-25 18:44:03,0 0 0 1 0 0 0 0 0 0
121,Video Title 121,chemistry,50000,,2014-12-28 05:24:19,0 0 0 1 0 0 0 0 0 0
122,Video Title 122,chemistry,42000,,2021-04-13 23:30:37,0 0 0 1 0 0 0 0 0 0
123,Video Title 123,chemistry,55000,,2022-08-14 02:30:51,0 0 0 1 0 0 0 0 0 0
124,Video Title 124,chemistry,37000,,2015-12-03 07:17:25,0 0 0 1 0 0 0 0 0 0
125,Video Title 125,chemistry,47000,,2018-06-28 10:32:48,0 0 0 1 0 0 0 0 0 0
126,Video Title 126,chemistry,43000,,2015-11-03 17:33:06,0 0 0 1 0 0 0 0 0 0
127,Video Title 127,chemistry,44000,,2016-07-02 19:02:41,0 0 0 1 0 0 0 0 0 0
128,Video Title 128,chemistry,59000,,2014-10-05 03:42:58,0 0 0 1 0 0 0 0 0 0
129,Video Title 129,chemistry,55000,,2022-08-12 22:10:53,0 0 0 1 0 0 0 0 0 0
130,Video Title 130,chemistry,47000,,2014-12-26 08:48:16,0 0 0 1 0 0 0 0 0 0
131,Video Title 131,chemistry,50000,,2023-12-29 09:08:39,0 0 0 1 0 0 0 0 0 0
132,Video Title 132,chemistry,56000,,2014-02-25 20:47:17,0 0 0 1 0 0 0 0 0 0
133,Video Title 133,chemistry,32000,,2023-04-07 05:44:51,0 0 0 1 0 0 0 0 0 0
134,Video Title 134,chemistry,57000,,2016-05-14 18:50:36,0 0 0 1 0 0 0 0 0 0
135,Video Title 135,chemistry,43000,,2018-11-10 14:09:45,0 0 0 1 0 0 0 0 0 0
136,Video Title 136,chemistry,36000,,2022-08-24 23:22:28,0 0 0 1 0 0 0 0 0 0
137,Video Title 137,chemistry,58000,,2014-08-05 00:27:39,0 0 0 1 0 0 0 0 0 0
138,Video Title 138,chemistry,42000,,2014-01-10 20:48:40,0 0 0 1 0 0 0 0 0 0
139,Video Title 139,chemistry,42000,,2016-08-27 23:47:16,0 0 0 1 0 0 0 0 0 0
140,Video Title 140,chemistry,55000,,2021-11-07 17:19:53,0 0 0 1 0 0 0 0 0 0
141,Video Title 141,chemistry,39000,,2018-03-26 23:27:20,0 0 0 1 0 0 0 0 0 0
142,Video Title 142,chemistry,60000,,2021-04-22 08:15:56,0 0 0 1 0 0 0 0 0 0
143,Video Title 143,chemistry,55000,,2019-07-24 13:18:18,0 0 0 1 0 0 0 0 0 0
144,Video Title 144,chemistry,52000,,2018-11-14 08:24:56,0 0 0 1 0 0 0 0 0 0
145,Video Title 145,chemistry,36000,,2016-12-20 23:36:19,0 0 0 1 0 0 0 0 0 0
146,Video Title 146,chemistry,60000,,2014-08-04 11:08:10,0 0 0 1 0 0 0 0 0 0
147,Video Title 147,chemistry,53000,,2019-06-05 00:17:58,0 0 0 1 0 0 0 0 0 0
148,Video Title 148,chemistry,53000,,2017-02-20 15:46:52,0 0 0 1 0 0 0 0 0 0
149,Video Title 149,chemistry,31000,,2019-11-05 05:57:26,0 0 0 1 0 0 0 0 0 0
150,Video Title 150,chemistry,46000,,2023-03-12 18:18:45,0 0 0 1 0 0 0 0 0 0
151,Video Title 151,chemistry,46000,,2015-07-31 15:06:25,0 0 0 1 0 0 0 0 0 0
152,Video Title 152,chemistry,60000,,2019-01-30 13:46:34,0 0 0 1 0 0 0 0 0 0
153,Video Title 153,chemistry,57000,,2015-11-12 06:15:59,0 0 0 1 0 0 0 0 0 0
154,Video Title 154,chemistry,49000,,2014-09-08 01:22:17,0 0 0 1 0 0 0 0 0 0
155,Video Title 155,chemistry,57000,,2016-05-10 11:51:40,0 0 0 1 0 0 0 0 0 0
156,Video Title 156,chemistry,33000,,2023-06-01 19:49:14,0 0 0 1 0 0 0 0 0 0
157,Video Title 157,chemistry,48000,,2016-06-19 16:27:52,0 0 0 1 0 0 0 0 0 0
158,Video Title 158,chemistry,49000,,2014-05-28 01:22:10,0 0 0 1 0 0 0 0 0 0
159,Video Title 159,chemistry,32000,,2018-03-13 04:06:09,0 0 0 1 0 0 0 0 0 0
160,Video Title 160,chemistry,48000,,2019-08-28 01:52:42,0 0 0 1 0 0 0 0 0 0
161,Video Title 161,chemistry,40000,,2023-05-07 16:16:05,0 0 0 1 0 0 0 0 0 0
162,Video Title 162,chemistry,36000,,2020-09-12 11:59:43,0 0 0 1 0 0 0 0 0 0
163,Video Title 163,chemistry,40000,,2016-05-23 04:53:22,0 0 0 1 0 0 0 0 0 0
164,Video Title 164,chemistry,42000,,2015-04-25 16:56:15,0 0 0 1 0 0 0 0 0 0
165,Video Title 165,chemistry,50000,,2017-01-01 23:44:39,0 0 0 1 0 0 0 0 0 0
166,Video Title 166,chemistry,40000,,2023-04-16 22:00:21,0 0 0 1 0 0 0 0 0 0
167,Video Title 167,chemistry,59000,,2014-09-24 18:46:36,0 0 0 1 0 0 0 0 0 0
168,Video Title 168,chemistry,44000,,2020-03-19 05:33:02,0 0 0 1 0 0 0 0 0 0
169,Video Title 169,chemistry,48000,,2023-12-17 18:02:55,0 0 0 1 0 0 0 0 0 0
170,Video Title 170,chemistry,32000,,2019-05-19 08:46:25,0 0 0 1 0 0 0 0 0 0
171,Video Title 171,chemistry,46000,,2016-08-27 23:33:22,0 0 0 1 0 0 0 0 0 0
172,Video Title 172,chemistry,59000,,2017-06-29 21:10:26,0 0 0 1 0 0 0 0 0 0
173,Video Title 173,chemistry,32000,,2022-10-17 08:04:23,0 0 0 1 0 0 0 0 0 0
174,Video Title 174,chemistry,41000,,2016-11-08 04:53:43,0 0 0 1 0 0 0 0 0 0
175,Video Title 175,chemistry,44000,,2022-05-04 04:03:28,0 0 0 1 0 0 0 0 0 0
176,Video Title 176,chemistry,52000,,2017-01-11 04:30:06,0 0 0 1 0 0 0 0 0 0
177,Video Title 177,chemistry,55000,,2020-07-17 00:19:31,0 0 0 1 0 0 0 0 0 0
178,Video Title 178,chemistry,30000,,2020-09-05 16:48:59,0 0 0 1 0 0 0 0 0 0
179,Video Title 179,chemistry,47000,,2016-12-30 17:34:43,0 0 0 1 0 0 0 0 0 0
180,Video Title 180,chemistry,51000,,2015-01-16 02:10:39,0 0 0 1 0 0 0 0 0 0
181,Video Title 181,chemistry,58000,,2015-05-08 03:54:05,0 0 0 1 0 0 0 0 0 0
182,Video Title 182,chemistry,33000,,2022-11-24 10:49:59,0 0 0 1 0 0 0 0 0 0
183,Video Title 183,chemistry,53000,,2019-07-15 06:23:27,0 0 0 1 0 0 0 0 0 0
184,Video Title 184,chemistry,38000,,2016-10-27 09:50:57,0 0 0 1 0 0 0 0 0 0
185,Video Title 185,chemistry,36000,,2021-03-06 06:49:39,0 0 0 1 0 0 0 0 0 0
186,Video Title 186,chemistry,36000,,2020-11-16 08:44:54,0 0 0 1 0 0 0 0 0 0
187,Video Title 187,chemistry,57000,,2016-08-23 12:59:23,0 0 0 1 0 0 0 0 0 0
188,Video Title 188,chemistry,45000,,2016-07-07 14:13:18,0 0 0 1 0 0 0 0 0 0
189,Video Title 189,chemistry,59000,,2022-06-18 06:41:07,0 0 0 1 0 0 0 0 0 0
190,Video Title 190,chemistry,32000,,2020-05-06 03:19:03,0 0 0 1 0 0 0 0 0 0
191,Video Title 191,chemistry,56000,,2016-10-08 21:11:15,0 0 0 1 0 0 0 0 0 0
192,Video Title 192,chemistry,30000,,2017-05-04 11:33:10,0 0 0 1 0 0 0 0 0 0
193,Video Title 193,chemistry,34000,,2020-05-16 11:07:54,0 0 0 1 0 0 0 0 0 0
194,Video Title 194,chemistry,38000,,2015-08-15 18:34:52,0 0 0 1 0 0 0 0 0 0
195,Video Title 195,chemistry,44000,,2019-07-09 15:12:17,0 0 0 1 0 0 0 0 0 0
196,Video Title 196,chemistry,43000,,2019-08-12 07:26:28,0 0 0 1 0 0 0 0 0 0
197,Video Title 197,chemistry,33000,,2014-10-04 15:21:43,0 0 0 1 0 0 0 0 0 0
198,Video Title 198,chemistry,58000,,2020-11-29 05:19:08,0 0 0 1 0 0 0 0 0 0
199,Video Title 199,chemistry,34000,,2019-06-17 09:42:33,0 0 0 1 0 0 0 0 0 0
200,Video Title 200,chemistry,56000,,2017-09-11 15:19:12,0 0 0 1 0 0 0 0 0 0
201,Video Title 201,biology chemistry,47000,,2015-06-27 13:00:56,0 1 0 1 0 0 0 0 0 0
202,Video Title 202,biology chemistry,34000,,2014-06-04 16:12:28,0 1 0 1 0 0 0 0 0 0
203,Video Title 203,biology chemistry,41000,,2022-12-28 06:46:42,0 1 0 1 0 0 0 0 0 0
204,Video Title 204,biology chemistry,55000,,2023-09-21 12:23:34,0 1 0 1 0 0 0 0 0 0
205,Video Title 205,biology chemistry,31000,,2022-12-28 01:47:53,0 1 0 1 0 0 0 0 0 0
206,Video Title 206,biology chemistry,36000,,2020-10-27 13:02:30,0 1 0 1 0 0 0 0 0 0
207,Video Title 207,biology chemistry,51000,,2015-01-13 04:43:16,0 1 0 1 0 0 0 0 0 0
208,Video Title 208,biology chemistry,54000,,2019-08-08 13:47:46,0 1 0 1 0 0 0 0 0 0
209,Video Title 209,biology chemistry,57000,,2018-01-25 06:39:33,0 1 0 1 0 0 0 0 0 0
210,Video Title 210,biology chemistry,49000,,2021-06-30 14:14:19,0 1 0 1 0 0 0 0 0 0
211,Video Title 211,biology chemistry,59000,,2023-04-20 01:34:37,0 1 0 1 0 0 0 0 0 0
212,Video Title 212,biology chemistry,57000,,2015-08-19 03:09:17,0 1 0 1 0 0 0 0 0 0
213,Video Title 213,biology chemistry,55000,,2022-02-09 07:36:09,0 1 0 1 0 0 0 0 0 0
214,Video Title 214,biology chemistry,58000,,2018-02-15 20:59:25,0 1 0 1 0 0 0 0 0 0
215,Video Title 215,biology chemistry,35000,,2021-05-14 11:02:51,0 1 0 1 0 0 0 0 0 0
216,Video Title 216,biology chemistry,40000,,2021-10-28 17:03:25,0 1 0 1 0 0 0 0 0 0
217,Video Title 217,biology chemistry,43000,,2022-01-09 03:47:53,0 1 0 1 0 0 0 0 0 0
218,Video Title 218,biology chemistry,57000,,2021-05-08 23:02:25,0 1 0 1 0 0 0 0 0 0
219,Video Title 219,biology chemistry,37000,,2016-09-02 20:10:48,0 1 0 1 0 0 0 0 0 0
220,Video Title 220,biology chemistry,55000,,2021-01-05 15:58:09,0 1 0 1 0 0 0 0 0 0
221,Video Title 221,biology chemistry,42000,,2022-09-21 09:48:36,0 1 0 1 0 0 0 0 0 0
222,Video Title 222,biology chemistry,57000,,2018-09-17 00:26:45,0 1 0 1 0 0 0 0 0 0
223,Video Title 223,biology chemistry,36000,,2022-03-02 12:59:11,0 1 0 1 0 0 0 0 0 0
224,Video Title 224,biology chemistry,44000,,2017-07-02 06:04:40,0 1 0 1 0 0 0 0 0 0
225,Video Title 225,biology chemistry,56000,,2021-12-15 00:15:56,0 1 0 1 0 0 0 0 0 0
226,Video Title 226,biology chemistry,37000,,2016-03-26 16:06:09,0 1 0 1 0 0 0 0 0 0
227,Video Title 227,biology chemistry,51000,,2015-12-08 22:10:10,0 1 0 1 0 0 0 0 0 0
228,Video Title 228,biology chemistry,40000,,2016-10-15 21:37:41,0 1 0 1 0 0 0 0 0 0
229,Video Title 229,biology chemistry,32000,,2023-09-02 03:29:07,0 1 0 1 0 0 0 0 0 0
230,Video Title 230,biology chemistry,38000,,2017-07-07 16:24:03,0 1 0 1 0 0 0 0 0 0
231,Video Title 231,biology chemistry,46000,,2017-12-31 19:49:35,0 1 0 1 0 0 0 0 0 0
232,Video Title 232,biology chemistry,56000,,2019-05-14 04:29:53,0 1 0 1 0 0 0 0 0 0
233,Video Title 233,biology chemistry,60000,,2014-04-13 17:48:24,0 1 0 1 0 0 0 0 0 0
234,Video Title 234,biology chemistry,58000,,2023-09-14 23:05:36,0 1 0 1 0 0 0 0 0 0
235,Video Title 235,biology chemistry,35000,,2019-10-23 03:39:38,0 1 0 1 0 0 0 0 0 0
236,Video Title 236,biology chemistry,38000,,2014-05-22 15:19:49,0 1 0 1 0 0 0 0 0 0
237,Video Title 237,biology chemistry,49000,,2018-05-08 03:47:06,0 1 0 1 0 0 0 0 0 0
238,Video Title 238,biology chemistry,53000,,2021-11-12 11:06:30,0 1 0 1 0 0 0 0 0 0
239,Video Title 239,biology chemistry,43000,,2020-01-24 15:53:43,0 1 0 1 0 0 0 0 0 0
240,Video Title 240,biology chemistry,46000,,2015-03-01 02:34:14,0 1 0 1 0 0 0 0 0 0
241,Video Title 241,biology chemistry,58000,,2019-10-08 13:06:45,0 1 0 1 0 0 0 0 0 0
242,Video Title 242,biology chemistry,38000,,2014-06-14 00:15:37,0 1 0 1 0 0 0 0 0 0
243,Video Title 243,biology chemistry,43000,,2014-01-09 04:09:21,0 1 0 1 0 0 0 0 0 0
244,Video Title 244,biology chemistry,59000,,2022-01-24 18:21:07,0 1 0 1 0 0 0 0 0 0
245,Video Title 245,biology chemistry,51000,,2021-03-12 22:04:04,0 1 0 1 0 0 0 0 0 0
246,Video Title 246,biology chemistry,53000,,2021-05-16 04:30:07,0 1 0 1 0 0 0 0 0 0
247,Video Title 247,biology chemistry,36000,,2017-08-24 09:48:03,0 1 0 1 0 0 0 0 0 0
248,Video Title 248,biology chemistry,32000,,2023-06-28 09:24:17,0 1 0 1 0 0 0 0 0 0
249,Video Title 249,biology chemistry,59000,,2017-04-22 05:31:23,0 1 0 1 0 0 0 0 0 0
250,Video Title 250,biology chemistry,40000,,2020-08-20 08:44:34,0 1 0 1 0 0 0 0 0 0
251,Video Title 251,biology chemistry,33000,,2021-03-14 02:28:24,0 1 0 1 0 0 0 0 0 0
252,Video Title 252,biology chemistry,39000,,2019-01-27 23:55:52,0 1 0 1 0 0 0 0 0 0
253,Video Title 253,biology chemistry,51000,,2018-02-01 15:13:07,0 1 0 1 0 0 0 0 0 0
254,Video Title 254,biology chemistry,42000,,2020-12-21 19:27:25,0 1 0 1 0 0 0 0 0 0
255,Video Title 255,biology chemistry,47000,,2015-04-12 14:24:40,0 1 0 1 0 0 0 0 0 0
256,Video Title 256,biology chemistry,43000,,2020-08-25 23:49:06,0 1 0 1 0 0 0 0 0 0
257,Video Title 257,biology chemistry,42000,,2020-10-10 05:03:07,0 1 0 1 0 0 0 0 0 0
258,Video Title 258,biology chemistry,58000,,2015-09-30 04:47:42,0 1 0 1 0 0 0 0 0 0
259,Video Title 259,biology chemistry,48000,,2017-01-05 11:12:32,0 1 0 1 0 0 0 0 0 0
260,Video Title 260,biology chemistry,47000,,2022-05-04 02:19:29,0 1 0 1 0 0 0 0 0 0
261,Video Title 261,biology chemistry,39000,,2016-11-15 05:38:29,0 1 0 1 0 0 0 0 0 0
262,Video Title 262,biology chemistry,43000,,2021-11-10 00:28:23,0 1 0 1 0 0 0 0 0 0
263,Video Title 263,biology chemistry,49000,,2020-07-19 16:12:45,0 1 0 1 0 0 0 0 0 0
264,Video Title 264,biology chemistry,44000,,2018-06-03 12:27:18,0 1 0 1 0 0 0 0 0 0
265,Video Title 265,biology chemistry,51000,,2016-02-22 00:14:33,0 1 0 1 0 0 0 0 0 0
266,Video Title 266,biology chemistry,45000,,2021-12-09 03:13:15,0 1 0 1 0 0 0 0 0 0
267,Video Title 267,biology chemistry,60000,,2021-12-17 11:46:08,0 1 0 1 0 0 0 0 0 0
268,Video Title 268,biology chemistry,35000,,2020-08-03 19:19:30,0 1 0 1 0 0 0 0 0 0
269,Video Title 269,biology chemistry,39000,,2019-02-27 09:35:45,0 1 0 1 0 0 0 0 0 0
270,Video Title 270,biology chemistry,50000,,2020-03-12 07:14:47,0 1 0 1 0 0 0 0 0 0
271,Video Title 271,biology chemistry,32000,,2022-03-09 05:53:43,0 1 0 1 0 0 0 0 0 0
272,Video Title 272,biology chemistry,54000,,2016-05-09 06:29:21,0 1 0 1 0 0 0 0 0 0
273,Video Title 273,biology chemistry,39000,,2016-04-01 22:31:20,0 1 0 1 0 0 0 0 0 0
274,Video Title 274,biology chemistry,36000,,2015-06-24 20:12:25,0 1 0 1 0 0 0 0 0 0
