user,vector,video_id,categories,action_type,action_duration,video_duration
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,70,business,,1620,54000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,71,business,,3960,33000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,72,business,,2800,35000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,73,business,,6000,60000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,74,business,,6360,53000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,75,business,,2300,46000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,76,business,,1840,46000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,77,business,,9120,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,78,business,,2240,56000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,79,business,,5390,49000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,80,business,,1640,41000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,81,business,,940,47000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,82,business,,4130,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,83,business,,2100,30000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,85,chemistry,,4720,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,86,chemistry,,3360,56000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,88,chemistry,,6960,58000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,90,chemistry,,4950,45000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,91,chemistry,,2700,54000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,93,chemistry,,3600,45000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,94,chemistry,,2800,35000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,95,chemistry,,5700,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,96,chemistry,,6600,60000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,97,chemistry,,2350,47000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,98,chemistry,,3640,52000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,99,chemistry,,7410,39000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,100,chemistry,,1530,51000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,101,chemistry,,4840,44000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,104,chemistry,,3300,30000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,105,chemistry,,2220,37000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,108,chemistry,,3200,32000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,109,chemistry,,1140,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,110,chemistry,,6900,46000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,111,chemistry,,1530,51000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,113,computer_science,like,15340,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,114,computer_science,,12960,48000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,115,computer_science,,15400,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,116,computer_science,like,15910,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,117,computer_science,,8580,33000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,118,computer_science,,12710,41000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,119,computer_science,,14080,44000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,120,computer_science,like,11780,31000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,121,computer_science,like,18500,50000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,122,computer_science,,9660,42000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,123,computer_science,,18700,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,124,computer_science,,9250,37000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,125,computer_science,like,15510,47000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,126,computer_science,like,12040,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,127,computer_science,,12320,44000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,128,computer_science,,17110,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,129,computer_science,like,16500,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,130,computer_science,like,15510,47000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,131,computer_science,,12000,50000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,132,computer_science,like,20720,56000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,133,computer_science,like,14080,32000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,134,computer_science,like,18810,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,135,computer_science,like,15480,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,136,computer_science,like,9720,36000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,137,computer_science,,15080,58000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,138,computer_science,,11760,42000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,139,computer_science,,13020,42000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,140,computer_science,like,14300,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,141,literature,,4680,39000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,142,literature,,6000,60000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,143,literature,,6050,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,144,literature,,1560,52000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,145,literature,,2160,36000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,147,literature,,2650,53000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,148,literature,,6360,53000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,149,literature,,2480,31000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,150,literature,,7820,46000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,151,literature,,10580,46000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,152,literature,,7800,60000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,153,literature,,5130,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,155,literature,,1710,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,156,literature,,3960,33000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,157,literature,,6240,48000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,159,literature,,3840,32000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,160,literature,,6720,48000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,161,literature,,3200,40000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,162,literature,,1440,36000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,163,literature,,6800,40000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,164,literature,,2520,42000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,165,literature,,4500,50000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,166,literature,,6000,40000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,167,literature,,2950,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,168,literature,,5720,44000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,169,mathematics,like,28320,48000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,170,mathematics,like,20800,32000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,171,mathematics,like,30820,46000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,172,mathematics,like,40710,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,173,mathematics,like,20800,32000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,174,mathematics,like,29110,41000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,175,mathematics,like,33000,44000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,176,mathematics,like,37440,52000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,177,mathematics,like,35200,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,178,mathematics,like,21000,30000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,179,mathematics,like,37600,47000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,180,mathematics,like,33150,51000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,181,mathematics,like,43500,58000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,182,mathematics,like,25080,33000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,183,mathematics,like,37630,53000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,184,mathematics,like,24320,38000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,185,mathematics,like,25920,36000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,186,mathematics,like,23760,36000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,187,mathematics,like,37620,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,188,mathematics,,33300,45000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,189,mathematics,like,40710,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,190,mathematics,like,21760,32000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,191,mathematics,,40880,56000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,192,mathematics,like,22500,30000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,193,mathematics,like,22100,34000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,194,mathematics,like,25840,38000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,195,mathematics,,32120,44000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,196,mathematics,like,27520,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,197,music,,3300,33000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,198,music,,6960,58000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,199,music,,2380,34000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,200,music,,1680,56000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,201,music,,4700,47000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,202,music,,1360,34000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,203,music,,2460,41000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,204,music,,7700,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,205,music,,5580,31000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,206,music,,5400,36000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,207,music,,3060,51000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,208,music,,3240,54000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,209,music,,5700,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,210,music,,7840,49000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,211,music,,6490,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,212,music,,10260,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,213,music,,8800,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,214,music,,5800,58000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,215,music,,3150,35000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,216,music,,2800,40000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,217,music,,4730,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,218,music,,5700,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,219,music,,5180,37000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,220,music,,2200,55000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,221,music,,1260,42000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,222,music,,4560,57000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,223,music,,1800,36000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,224,music,,3960,44000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,225,physics,like,24640,56000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,226,physics,,17020,37000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,227,physics,,23970,51000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,228,physics,like,20000,40000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,229,physics,,14080,32000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,230,physics,like,22040,38000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,231,physics,like,25300,46000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,232,physics,like,29120,56000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,233,physics,like,32400,60000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,234,physics,like,31320,58000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,235,physics,like,18900,35000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,236,physics,,17860,38000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,237,physics,like,23520,49000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,238,physics,like,27560,53000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,239,physics,like,19780,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,240,physics,like,20240,46000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,241,physics,,26680,58000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,242,physics,like,18240,38000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,243,physics,,18060,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,244,physics,like,28320,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,245,physics,like,23970,51000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,246,physics,like,26500,53000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,247,physics,like,16920,36000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,248,physics,like,16960,32000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,249,physics,like,27730,59000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,250,physics,,19200,40000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,251,physics,like,17820,33000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,252,physics,like,15600,39000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,253,psychology,,7140,51000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,254,psychology,,4200,42000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,256,psychology,,4300,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,257,psychology,,4200,42000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,259,psychology,,8640,48000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,260,psychology,,14100,47000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,261,psychology,,3510,39000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,262,psychology,,3870,43000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,263,psychology,,5390,49000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,264,psychology,,4400,44000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,266,psychology,,6300,45000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,267,psychology,,4200,60000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,268,psychology,,5600,35000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,269,psychology,,2730,39000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,270,psychology,,8500,50000
bot1,0.1 0.1 0.1 0.1 0.3 0.1 0.7 0.1 0.5 0.1,271,psychology,,320,32000
